,0
1-740597735,False
1-740597835,False
1-740604071,False
1-740604107,False
1-740604212,True
1-740604409,False
1-740604467,False
1-740604478,False
1-740604514,False
1-740604526,False
1-740604538,False
1-740604549,False
1-740604573,False
1-740604585,False
1-740604597,False
1-740604609,True
1-740604620,False
1-740604632,False
1-740604644,True
1-740604668,False
1-740604680,False
1-740604691,False
1-740604703,False
1-740604715,False
1-740604727,False
1-740604739,False
1-740604751,False
1-740604774,False
1-740604786,False
1-740604809,False
1-740604843,False
1-740607135,False
1-740607229,False
1-740607267,True
1-740607871,False
1-740609927,False
1-740609951,False
1-740609966,False
1-740610061,False
1-740610261,False
1-740610271,False
1-740610296,False
1-740610319,False
1-740610323,True
1-740610543,False
1-740610640,False
1-740610803,False
1-740616924,False
1-740617030,False
1-740617279,False
1-740617297,False
1-740617320,False
1-740617545,False
1-740617575,False
1-740617671,False
1-740617724,True
1-740617747,False
1-740617780,False
1-740617785,False
1-740617839,True
1-740618111,False
1-740618165,False
1-740618457,False
1-740618490,False
1-740618637,False
1-740620951,False
1-740621151,False
1-740621849,False
1-740621880,False
1-740622964,False
1-740622971,False
1-740622990,False
1-740622995,False
1-740623029,False
1-740623233,False
1-740626303,False
1-740626771,False
1-740626844,True
1-740628101,False
1-740628213,True
1-740628318,False
1-740628430,False
1-740628533,False
1-740628753,False
1-740628896,False
1-740630061,False
1-740630090,False
1-740630195,True
1-740630351,True
1-740630363,False
1-740630613,False
1-740630690,True
1-740632224,True
1-740632381,True
1-740632403,False
1-740632539,False
1-740632587,False
1-740632637,False
1-740633004,False
1-740633126,False
1-740633433,False
1-740633452,False
1-740633469,False
1-740633534,False
1-740633553,False
1-740633703,False
1-740634961,False
1-740635072,False
1-740635131,False
1-740635456,False
1-740635600,False
1-740635653,False
1-740636981,False
1-740637129,False
1-740637167,False
1-740637831,False
1-740637842,False
1-740638030,False
1-740638047,False
1-740638251,False
1-740638407,False
1-740638451,False
1-740638477,False
1-740638521,False
1-740638571,False
1-740638646,False
1-740638661,False
1-740638966,False
1-740639015,False
1-740639319,False
1-740639643,False
1-740639767,False
1-740639788,False
1-740639796,False
1-740639823,True
1-740639887,False
1-740639892,False
1-740640942,False
1-740641078,False
1-740641120,False
1-740641294,False
1-740641386,False
1-740641391,False
1-740641487,False
1-740641679,False
1-740641704,False
1-740641770,False
1-740641837,False
1-740641916,False
1-740641930,False
1-740642034,False
1-740642387,False
1-740642429,False
1-740642605,True
1-740642694,False
1-740648120,False
1-740648385,False
1-740648542,False
1-740648557,False
1-740648561,False
1-740648620,False
1-740648721,False
1-740648766,False
1-740648886,False
1-740650963,False
1-740651321,False
1-740651428,False
1-740651704,False
1-740655421,False
1-740655471,False
1-740655725,False
1-740661914,False
1-740661991,True
1-740662139,False
1-740662243,False
1-740662341,False
1-740662381,False
1-740662398,True
1-740662454,True
1-740662540,False
1-740662560,False
1-740662652,False
1-740662703,False
1-740662754,True
1-740670770,False
1-740675920,False
1-740676483,False
1-740676681,False
1-740676845,False
1-740676879,False
1-740676912,False
1-740676970,False
1-740677096,True
1-740677367,False
1-740677448,False
1-740677506,False
1-740677598,False
1-740677784,False
1-740679046,False
1-740679187,False
1-740679321,False
1-740679438,True
1-740679461,False
1-740679735,False
1-740680072,False
1-740680115,False
1-740680255,False
1-740680292,False
1-740680403,False
1-740680465,True
1-740680611,False
1-740680696,False
1-740681032,False
1-740681438,False
1-740681625,False
1-740681631,False
1-740681925,False
1-740682014,True
1-740682051,False
1-740682117,False
1-740682191,False
1-740682224,False
1-740682250,False
1-740682529,True
1-740682818,False
1-740682941,False
1-740682961,False
1-740683041,False
1-740683101,False
1-740683221,False
1-740683251,False
1-740683341,False
1-740683906,False
1-740683983,False
1-740684121,False
1-740684365,False
1-740684551,False
1-740684600,False
1-740684682,False
1-740684725,False
1-740684766,False
1-740686915,False
1-740687864,False
1-740692450,False
1-740692523,False
1-740692929,False
1-740693037,False
1-740693091,False
1-740693170,False
1-740693604,False
1-740693774,False
1-740693815,False
1-740694988,False
1-740695912,False
1-740696062,False
1-740696371,False
1-740696526,False
1-740698487,False
1-740703014,False
1-740703272,False
1-740703291,False
1-740703310,False
1-740703451,False
1-740703544,True
1-740703573,False
1-740703682,False
1-740703747,False
1-740703867,False
1-740706918,False
1-740706970,False
1-740706986,True
1-740707026,True
1-740707112,False
1-740707164,False
1-740707326,False
1-740707407,False
1-740707608,False
1-740707631,False
1-740715079,False
1-740715175,False
1-740715559,False
1-740715573,True
1-740715676,False
1-740715743,False
1-740715900,False
1-740723068,True
1-740723138,True
1-740723262,False
1-740723275,False
1-740723292,False
1-740723400,False
1-740723437,False
1-740723442,False
1-740723470,False
1-740723593,False
1-740723616,False
1-740723678,False
1-740726055,False
1-740726083,False
1-740726463,False
1-740726483,False
1-740726556,False
1-740726591,False
1-740726794,False
1-740729944,False
1-740730139,False
1-740730409,False
1-740730671,False
1-740730770,False
1-740731990,False
1-740732022,False
1-740732425,False
1-740732805,False
1-740736011,False
1-740736929,False
1-740737509,False
1-740737521,False
1-740737536,False
1-740737718,False
1-740737863,False
1-740739679,False
1-740739879,False
1-740740907,False
1-740740931,False
1-740741211,False
1-740741492,False
1-740741561,False
1-740741591,False
1-740741761,False
1-740741790,False
1-740741891,False
1-740744927,False
1-740745024,False
1-740745084,False
1-740745971,False
1-740746345,False
1-740748947,True
1-740749094,False
1-740749185,False
1-740749299,False
1-740749370,False
1-740749895,False
1-740751001,False
1-740751027,False
1-740751204,False
1-740751544,False
1-740751561,False
1-740751967,False
1-740751976,False
1-740752103,False
1-740752178,False
1-740752351,False
1-740752486,False
1-740752510,False
1-740752893,False
1-740753760,False
1-740753820,False
1-740753868,False
1-740759961,False
1-740760140,False
1-740760247,False
1-740760321,False
1-740760575,False
1-740760605,False
1-740765939,False
1-740766207,False
1-740766308,False
1-740766742,False
1-740767198,False
1-740771213,False
1-740771761,True
1-740771790,False
1-740773205,False
1-740773316,True
1-740773383,False
1-740773742,False
1-740773761,False
1-740779250,False
1-740779636,False
1-740779868,False
1-740779871,False
1-740780000,False
1-740780080,False
1-740780169,False
1-740780180,False
1-740780397,False
1-740780617,False
1-740780662,False
1-740780802,False
1-740780871,False
1-740780926,False
1-740780933,False
1-740781048,True
1-740781113,True
1-740781165,True
1-740781202,False
1-740781343,False
1-740781457,False
1-740781471,False
1-740781545,False
1-740782031,False
1-740782623,False
1-740786620,False
1-740791130,False
1-740791340,False
1-740791397,True
1-740791441,True
1-740791568,False
1-740791585,True
1-740791622,False
1-740791709,False
1-740791756,False
1-740791787,False
1-740791865,False
1-740792117,False
1-740792192,False
1-740792353,False
1-740792431,False
1-740792459,False
1-740792546,False
1-740792688,False
1-740792783,False
1-740792826,False
1-740801127,False
1-740801390,True
1-740801731,True
1-740803114,False
1-740803182,False
1-740803202,True
1-740803434,False
1-740803482,False
1-740803513,False
1-740803667,False
1-740803750,False
1-740803777,False
1-740804915,False
1-740804949,True
1-740805045,True
1-740805060,False
1-740805104,False
1-740811102,False
1-740811300,False
1-740811530,True
1-740811922,False
1-740812001,True
1-740812056,False
1-740812093,False
1-740812155,False
1-740812490,False
1-740812542,False
1-740812628,False
1-740812736,False
1-740813912,False
1-740813959,False
1-740814049,False
1-740814177,False
1-740814205,False
1-740814456,False
1-740814666,True
1-740814764,False
1-740816078,False
1-740816193,False
1-740816795,False
1-740816836,False
1-740820090,True
1-740820127,False
1-740820157,False
1-740820201,True
1-740820286,False
1-740820318,False
1-740820688,False
1-740821231,False
1-740821802,False
1-740824274,False
1-740824347,False
1-740824701,False
1-740824718,False
1-740826591,False
1-740827022,False
1-740827080,False
1-740827441,False
1-740827705,False
1-740827851,False
1-740829059,False
1-740829472,False
1-740829531,False
1-740829567,False
1-740833004,False
1-740834992,False
1-740835137,False
1-740835229,False
1-740835239,False
1-740835335,False
1-740835599,False
1-740839338,False
1-740839393,False
1-740839404,False
1-740839458,False
1-740839548,False
1-740841250,False
1-740841271,False
1-740841300,False
1-740841599,False
1-740842201,False
1-740842422,False
1-740844119,True
1-740844296,False
1-740844433,False
1-740846470,True
1-740846515,False
1-740846820,False
1-740847057,True
1-740847124,False
1-740847182,False
1-740847333,False
1-740847645,False
1-740847830,False
1-740847841,False
1-740847897,False
1-740847921,False
1-740848036,False
1-740848060,False
1-740848086,False
1-740849411,False
1-740852906,False
1-740852972,False
1-740853009,False
1-740853095,False
1-740853331,False
1-740853360,False
1-740853391,False
1-740853408,False
1-740855996,False
1-740856521,False
1-740858155,True
1-740858249,False
1-740858571,False
1-740858915,False
1-740858975,False
1-740859373,False
1-740859433,False
1-740859521,False
1-740859565,False
1-740859738,False
1-740859781,False
1-740861081,False
1-740861351,False
1-740861371,False
1-740861917,False
1-740862061,False
1-740862080,False
1-740862126,False
1-740862164,False
1-740865953,False
1-740865969,False
1-740866691,False
1-740866708,False
1-740866821,False
